2669,9107,H
3462,2820,U
4281,9082,F
1250,6170,U
1020,3881,U
3508,5336,U
6578,6218,U
3594,3541,U
3866,8561,F
616,6544,U
679,7039,U
6161,7443,F
1441,8833,U
8469,2501,U
8850,6005,F
5027,3552,U
7524,1819,F
6839,3771,U
7904,8146,F
6610,8117,F
3977,4563,U
7373,6709,H
3633,1559,U
4479,4223,U
4330,3069,F
3955,4196,U
795,8742,U
3650,2430,U
2727,6324,U
3881,7620,F
1235,6273,U
6514,5706,U
4140,2152,F
4354,5027,F
4121,4866,F
8506,8039,F
1077,9315,U
4669,1782,U
6034,8055,F
8410,2180,U
6238,3049,U
1738,4094,F
4448,9130,F
7307,6717,H
781,7669,U
7629,7296,U
2592,2237,F
1105,4666,F
7462,7556,F
2465,7939,F
2656,3488,U
1509,2369,U
5128,9121,F
4240,8483,U
5038,9235,H
4939,4789,F
630,7692,U
3038,6619,U
2002,9213,F
1266,3910,F
6051,1654,U
9087,6293,F
7042,7043,U
1327,2905,U
1490,6748,U
1053,3082,F
4629,5124,U
2268,2775,F
1579,3884,U
7512,7250,F
7823,4118,F
4604,2793,F
3910,2923,U
4489,5928,U
3173,5351,F
1517,8142,H
8855,4435,U
643,4455,U
984,4744,F
2731,4602,F
1192,2027,U
4382,8814,F
5087,4905,F
5500,6442,F
7978,9012,H
1629,6202,U
7342,8917,H
5020,5907,U
3335,6966,U
6800,8861,F
3354,3351,U
1302,2363,U
5086,8874,F
7931,7549,F
1843,4863,F
7736,2144,F
8052,7809,H
4431,2600,F
3453,7380,U
6469,8721,F
693,4565,U
5271,8088,F
5689,8071,U
2562,7548,U
5828,6507,H
5925,6263,H
1254,5944,U
738,7012,U
1681,7456,U
3879,5591,U
1109,7907,F
4964,7380,H
2955,8060,H
599,4523,U
3781,8831,U
8665,6789,F
7954,2254,F
6559,6416,F
1706,6606,U
5437,2360,U
8701,8126,H
3266,7415,H
5144,1802,F
4595,2899,F
661,3785,U
742,5727,U
2593,6046,F
1371,9335,F
8661,3257,U
7783,8078,F
7636,6609,U
6212,5954,F
3657,1682,U
7868,2334,F
4570,1852,U
6325,2283,F
1157,6163,U
2811,2992,U
718,3350,U
7404,8110,F
2693,2042,F
828,2493,U
3335,6169,U
732,8707,U
3909,6699,F
7113,9128,H
6064,5345,U
7896,4034,U
4681,2972,U
3915,1865,F
5425,8836,F
1135,5837,U
4733,2061,F
4590,3405,U
629,3102,U
2504,5329,F
1033,3582,F
7090,9216,H
7615,2062,F
5488,4777,U
5734,9249,H
1140,8095,F
6170,1869,U
3050,7651,F
963,3410,F
2228,1947,U
1842,8265,H
4121,7374,H
1307,8491,F
8348,2809,U
1776,7070,F
4743,4783,F
4114,4797,F
8187,3991,U
2885,8144,F
3046,4238,F
8450,4838,F
6691,9417,H
6185,6982,F
7624,3098,F
7591,7170,F
5802,8843,F
5654,6148,H
2366,6286,U
7484,9051,F
2937,9291,F
5768,5006,U
8418,5889,F
3112,8684,H
2347,9437,U
8628,8282,H
4232,5471,F
3731,2460,F
7287,2833,F
822,3878,U
4060,1796,F
3210,6842,U
2712,6004,F
7647,5466,U
7938,5750,F
1750,8226,H
7467,4049,F
1869,4907,U
4495,4740,U
5088,4473,F
1738,8948,U
5751,7765,U
3235,8032,H
4889,2255,F
2003,2051,F
6596,5411,H
4661,8394,F
4631,8486,F
1022,9495,F
2201,2599,F
3516,4481,U
1217,2600,U
2626,7818,H
8255,5558,F
2916,7534,H
7171,3423,U
1349,2588,U
4488,5498,U
8269,6940,F
1844,7347,F
635,3472,U
2235,4218,F
4270,3713,U
4862,9127,F
1641,3105,F
2386,7507,F
2608,4402,F
2759,1603,U
916,5908,U
6588,9426,H
4350,6108,U
8736,6960,U
2945,8288,H
6941,9000,F
2770,4208,F
4253,2926,U
6870,4631,F
8091,4037,U
1902,6160,U
8066,2517,U
889,7946,F
7052,4917,H
6763,7562,F
9303,7286,U
2255,2697,F
3298,2896,U
4262,6235,U
7753,6081,F
6810,6889,U
2574,7998,H
3135,4079,F
9076,7891,U
4178,2006,F
5817,3988,U
8884,4558,F
4527,8817,F
8612,4119,F
4692,7695,F
4350,7160,F
3027,3857,F
2925,6528,U
5284,2148,U
1188,3141,F
2507,5109,U
7015,7309,U
3485,4329,U
3676,2660,U
6274,2412,F
4564,1607,U
5818,6197,H
6403,3009,U
3310,5249,U
2390,7885,U
4011,6444,U
8516,3028,U
2105,6316,U
740,6901,U
6308,2734,F
1459,3452,F
6668,3636,U
1241,4135,F
3443,4600,U
5480,3687,F
7187,2990,F
5379,8193,U
7628,8268,H
4534,9470,F
4754,9474,H
2073,3148,F
8107,5595,F
4573,9227,F
1922,7400,F
2410,8283,H
1386,2209,U
5170,6474,H
604,5143,U
3018,5179,F
1101,3773,F
4097,5571,U
6161,6629,H
5912,2408,U
7170,3845,U
8227,1662,U
3050,8061,F
2856,6374,U
4927,7841,F
4255,8143,H
8606,7549,F
3795,3739,U
8317,7333,F
819,4861,U
3441,7138,U
1523,6874,U
5065,6662,F
7229,2059,F
6776,8474,H
7196,1774,F
4233,6201,U
1647,8756,F
5484,3453,U
2992,3542,U
1441,5646,U
8131,3155,F
5471,9237,F
3509,7695,F
1357,7803,U
825,4338,U
7502,7577,F
7317,7491,F
8879,4474,U
6850,8088,F
1698,6228,U
1201,2737,F
3816,8773,F
4884,2814,F
7447,6929,F
4623,1585,U
5420,9433,H
1988,4729,F
5223,9248,H
7650,7659,F
3801,4963,U
3160,4545,U
6533,5599,H
1429,2473,F
2494,6277,U
5840,3578,U
2398,3587,F
4805,8448,F
7073,8642,H
8892,7473,H
1244,4844,F
7922,3629,U
4776,7435,U
7778,6162,F
1149,3322,U
3656,2546,U
5657,6134,H
4606,9425,F
3602,5862,F
6243,5808,U
6441,6826,H
663,4783,U
6960,6696,F
3674,3683,U
6111,2920,F
3939,4015,U
3714,2611,F
5716,5276,U
2512,2018,F
7601,8681,F
5412,2755,F
8583,7737,H
4738,8510,U
883,5041,U
2403,5955,F
5813,8112,F
8226,7369,F
3274,5386,U
5609,6492,U
2183,3749,F
3814,2615,U
8743,6280,F
3152,3752,F
6294,2395,F
6201,3714,U
4853,1952,U
918,9183,F
6338,4954,U
2806,7113,U
7855,1832,F
1786,6469,U
667,7433,U
8097,1742,F
6451,6026,F
6298,7507,U
1827,3307,F
5390,5389,U
1669,4713,F
1210,7872,F
787,8290,U
4318,5532,U
2634,2545,F
5990,8189,F
3711,6898,U
936,3578,F
1073,3815,F
7546,8481,F
3761,5420,U
6883,9414,F
6304,5906,F
5963,7801,F
5902,4541,U
3505,3611,U
1011,9371,F
7483,9066,U
2777,8914,H
7371,2593,F
2334,3549,F
778,2949,U
2712,7255,U
5844,1758,F
3471,4117,U
7451,2051,U
6283,2334,F
8394,2668,U
5402,3238,U
6223,5515,U
4916,3797,U
2751,7944,F
6744,8067,F
881,9417,F
3729,8001,F
4115,8428,H
6949,6575,F
7907,4526,F
5056,1938,F
6191,6633,H
2112,6095,U
8684,5854,F
1526,5940,U
2727,6934,U
8338,1879,U
5606,8013,F
5938,2971,U
1518,7597,F
8663,5639,F
2387,6465,U
5350,5922,H
3498,7267,F
7573,5200,F
3970,2488,F
3186,8831,H
4852,7107,H
7645,4396,F
6865,3653,U
7410,9392,F
6913,4973,F
947,4371,F
6863,8052,F
2903,4398,F
8772,6758,F
6628,6265,F
5449,2038,U
2857,6596,U
6041,8400,U
5067,5288,U
5784,4826,U
7537,5263,U
6595,5968,F
2419,8767,H
3764,3630,U
6536,6038,F
8072,8610,F
4930,7790,U
4196,4986,F
3447,4335,F
5723,2714,F
3990,3006,F
8593,2754,U
2914,7322,H
6285,4593,U
3365,8560,F
1932,3047,F
2815,3095,F
8542,8620,H
2742,6001,F
8774,6701,F
1717,8047,H
2786,4101,F
1806,2240,U
5458,6216,H
2258,4406,U
6947,3720,U
1045,8842,F
5836,1845,F
3184,8042,H
7092,8869,H
4404,5455,U
5968,6896,F
6286,3868,U
1698,2938,F
5037,3889,U
2232,5854,U
7219,9394,H
2862,7344,U
3873,4643,F
7326,3777,F
3336,1977,U
919,2388,U
2517,4902,F
8989,5534,U
2623,6235,U
7181,8849,H
2586,8113,F
2495,9169,H
8437,7470,H
4705,7215,F
8463,7461,H
1323,5812,U
2519,9159,F
6839,5539,H
4150,4130,U
2497,8479,F
5387,2164,U
8237,7272,F
2991,7943,H
5223,6751,H
1702,5778,U
1158,1832,U
3175,1570,U
9132,5525,U
1226,6401,U
5634,3611,U
5686,2508,U
8546,6084,U
7848,3241,U
1384,4116,F
6685,6539,U
8540,4634,F
3375,6361,U
7219,6811,H
4485,8091,H
5024,2283,U
6817,7698,F
6856,7797,U
6277,8157,F
3588,8172,F
3066,5245,F
5603,6885,F
8076,5744,F
4786,7086,F
6902,3122,F
4957,2326,F
867,4413,F
6143,2632,F
5168,9020,U
8514,7343,F
2666,3471,F
2657,1928,U
3861,9043,U
885,7781,U
2549,4885,U
7198,1923,U
4190,6067,U
2536,6406,U
5643,5584,U
8582,2309,U
4186,5481,F
3895,6379,U
4741,6230,U
3541,5092,U
4154,8374,H
3295,6503,U
8628,7517,H
718,4440,U
6661,9122,H
1245,1985,U
7527,9499,H
8030,3212,F
6691,8696,U
7822,6981,F
8209,5439,U
3635,5949,U
6704,3321,U
4254,4153,U
5850,7121,F
3319,6732,U
7366,3218,F
5750,5559,U
3052,6992,U
7349,6512,U
4038,3515,U
3629,8005,F
2341,4493,F
1490,8660,U
1781,4999,F
5406,4050,U
1543,5597,U
5272,8937,F
3299,2083,U
6970,5174,H
789,6886,U
785,1622,U
4067,9026,F
2669,5757,F
2533,8938,U
6552,1938,F
1843,9373,U
1515,6648,U
9101,7504,F
4455,6699,F
4910,6754,U
2334,6074,U
7054,8080,F
4366,5019,U
6988,8238,H
5529,8922,F
3788,2386,F
1057,2820,F
4417,2921,F
4860,1771,F
6331,4700,U
4008,2181,F
2477,3670,F
7969,2275,F
8945,7574,H
7236,9374,H
3951,3830,U
4343,8899,F
3875,2143,F
4486,6191,U
8356,5384,F
7950,9372,F
2163,5827,F
6282,9474,F
7521,8158,H
1461,9140,F
8346,3961,F
5706,8488,F
723,6544,U
7082,4838,F
4583,6380,U
3556,3405,U
2168,4560,U
5288,6662,H
8948,6943,F
5598,2747,U
8540,4234,F
6668,8700,H
1933,8920,U
3804,5138,U
4222,9341,F
676,4475,U
6657,3353,U
7624,4461,F
4000,4989,U
2480,4903,F
7900,8384,H
7083,5823,H
7270,6660,F
3830,7632,F
7449,6640,H
7946,7633,F
5656,7420,F
2919,8828,H
8777,7337,H
4619,8552,U
3942,7789,H
1501,2842,F
2626,5737,F
2540,7416,F
4865,6446,F
1725,5430,U
2202,7208,U
2581,7355,F
3509,6288,U
6002,6014,F
4793,5037,U
1962,7164,F
5965,5105,U
4260,2363,F
1903,6477,U
4464,8596,U
2561,2190,F
4170,9337,U
1280,1919,U
2346,6619,U
5293,2449,U
2190,3334,F
3413,6909,U
6498,4146,U
2349,7414,F
6396,5824,F
7466,8940,H
5342,3839,F
5177,4058,F
6102,3473,U
4985,6345,U
3787,6013,U
1647,5307,F
3133,6668,U
8015,9094,F
3884,3118,U
8166,2239,F
2741,6984,U
4433,8753,F
5711,8121,F
944,5482,U
8399,2282,U
8258,7256,U
6972,7792,F
6237,8836,H
5578,6272,H
7672,7457,F
1379,5880,U
2700,1876,F
2108,4284,F
648,6511,U
8781,4562,F
3837,8628,F
5103,7081,F
3398,6994,U
4025,5832,U
3258,3789,U
2947,5630,F
4205,9460,U
683,4755,U
7107,3393,U
1695,5249,U
3861,8272,F
6503,5455,U
6359,9384,H
9112,6137,U
6561,3302,U
6537,4230,U
7471,4363,F
6209,5918,U
2988,5906,F
5081,6615,F
3934,5416,F
7278,7796,F
5750,6547,H
1007,2466,U
1617,8460,U
3947,6239,U
5264,6261,H
5157,6237,H
2168,4467,U
4966,5199,U
4870,6160,U
1393,4992,U
4033,6092,U
2243,5253,U
8157,4638,F
1551,3529,U
4999,2034,U
6528,1898,U
1025,2539,U
729,6494,U
1522,6340,U
5838,5794,U
3743,7130,F
1505,2121,U
5469,8352,F
4113,3962,U
2237,5188,F
4153,4914,U
2770,3218,F
5029,3603,U
4912,8129,F
2223,5963,U
1038,5432,U
8472,7486,H
4138,3106,U
2448,2494,U
987,4438,F
5175,5235,U
8341,7316,U
4262,5389,F
5071,8332,U
5713,2265,U
1408,6348,U
3422,4877,U
5321,4577,F
7761,2855,U
955,7587,U
5366,3150,U
1550,4506,F
3824,6789,F
5447,6293,F
5617,8882,F
2547,5206,F
1960,3213,F
5624,6924,U
2261,4589,F
3638,3761,U
7945,3373,U
4829,9306,U
6134,3921,U
2582,7383,U
1274,3646,U
8003,6447,F
1544,3050,F
6462,3978,U
6705,5850,H
5882,7935,F
3829,1564,U
4118,6899,H
2075,4870,F
7811,8165,H
7850,2103,F
3319,6000,U
6774,2586,F
1990,4692,F
6974,7605,F
7673,4073,F
2723,2329,U
4142,8259,F
3101,2362,U
5329,1852,F
6590,7506,F
6854,7253,F
3101,8084,H
4249,6559,H
3063,6179,U
5758,3371,U
5042,2223,F
9231,7372,U
7679,7933,U
4636,2624,U
7682,5991,U
3059,8572,H
1802,3156,U
3009,4538,U
7944,7141,F
8367,7117,U
1378,4564,F
6688,7375,F
1277,5826,U
7223,3315,F
7885,3610,F
7830,2862,F
5267,6610,H
1649,2689,U
8704,5968,U
6438,7812,U
8241,2174,U
7079,4754,F
6389,2558,F
2115,4010,F
1932,5605,F
4819,7291,H
8296,7179,F
2727,3950,F
8165,7319,F
5862,6167,F
6775,8275,H
4304,2074,U
7280,4786,H
2449,8691,H
3779,2941,U
9278,6581,U
5922,7174,F
7344,1915,U
7596,8430,F
3362,5858,F
6938,8486,H
5383,4538,U
6756,9395,H
1431,4771,F
2166,7274,F
4030,4978,F
831,8420,U
3175,6780,U
8768,3993,U
7276,1667,U
952,2989,U
2520,3356,U
5399,8205,F
5736,4659,U
960,2341,U
8284,6976,F
6982,7376,U
1257,7994,U
5605,6187,F
7528,5619,F
4334,9157,F
2944,9200,H
8402,5039,F
8707,7390,F
7644,5238,F
2827,7415,U
3362,4791,F
3651,1738,F
701,8405,U
581,9189,U
4502,2865,U
5903,7253,F
4112,4418,U
6186,7885,U
3625,4821,F
3721,2851,F
4305,8886,U
7153,8191,H
939,9396,F
2410,3418,F
6441,8427,F
6186,7070,F
2383,7620,F
8244,5570,F
2780,2803,U
6179,1761,F
1105,8198,U
6488,8584,H
7232,2074,U
1240,9141,F
5836,6490,F
1716,3161,F
3718,5282,U
7099,9443,F
1748,5814,U
1966,7517,F
2651,5466,F
4451,9121,F
2315,3110,F
8420,6751,F
3781,2109,U
5003,8524,F
6291,9416,H
699,3424,U
6817,5336,H
4573,2901,F
7239,7062,F
4771,6516,U
4594,5760,U
6925,7037,F
7910,3839,F
7006,8215,F
6659,6106,U
8754,4054,U
7495,5254,F
1946,7043,U
8930,4284,U
4714,7812,F
5618,2646,F
3793,7706,U
1408,8542,U
1301,6732,U
4697,5463,U
5077,4567,U
8445,6988,F
5023,5098,U
7910,2667,U
2735,4754,U
3508,2052,F
6714,8279,F
4431,2581,F
3571,6897,U
1813,3947,F
2178,7376,F
5167,3174,U
8011,1816,U
1905,7186,F
3802,3797,U
7120,3749,F
7570,3783,F
8881,4259,U
1964,4929,F
4535,8310,H
7651,6443,F
9006,6098,F
7562,8030,F
2645,3896,F
3377,5901,U
3380,1924,U
6677,4983,U
5419,9328,F
5764,3671,U
8364,2202,U
7944,5921,F
2081,4658,F
7170,5058,F
1872,2008,U
5053,4904,F
939,9441,U
1586,8693,F
7601,3605,U
7376,7957,F
5530,4697,U
5012,5922,U
2595,2964,F
6547,7626,F
8528,8466,H
2080,1669,U
594,8096,U
3429,4617,F
7228,8163,U
5264,8944,U
2304,3048,F
6787,3032,F
4933,2154,F
4482,3511,U
6011,6245,F
7071,5855,F
4872,2818,F
4461,8957,F
8906,7924,F
5828,8646,U
1975,4539,U
1243,6973,F
5694,6127,F
8216,8325,H
3335,6135,U
2159,1645,U
3031,6598,U
4975,8762,F
4979,6366,F
4700,6115,U
7358,6157,F
2305,7691,U
6224,8252,F
1625,1609,U
6260,7065,F
4025,3394,U
7312,2589,F
4256,3950,U
1727,8271,H
649,3581,U
6645,8668,H
1070,2995,F
1649,3495,F
2136,7783,F
8536,3660,U
4552,4102,U
2494,6373,U
3624,6401,U
8149,4000,F
5602,7087,H
4717,4642,F
4930,2310,F
7511,4983,H
7243,7611,U
3645,7246,U
2993,7176,H
8460,3259,F
6044,2611,F
3680,7014,F
8571,8196,U
2784,9497,F
2254,8358,H
5023,3253,U
2217,7714,U
6069,9130,H
8297,6542,U
2908,7395,H
2221,8210,H
4270,9020,U
2096,5664,U
6593,1910,U
8735,4185,F
2522,6709,U
6554,2412,F
3538,7160,F
7885,5106,F
3867,9460,F
5439,7760,F
5857,7810,U
1968,5601,U
4344,9151,F
1472,4095,U
1207,8282,H
4301,9304,F
7232,8561,H
1311,3923,F
1571,6054,U
4100,2547,F
8825,5275,F
8405,3668,F
3771,7436,F
7914,7515,U
5087,8617,F
3699,5698,U
4573,2822,F
1383,5745,U
7544,9201,H
7803,8941,F
5873,9121,H
4347,7696,H
3708,6082,U
5213,7762,H
5321,3457,U
3870,4623,F
7842,9135,F
4831,3953,U
3305,5603,F
3998,8403,F
978,9012,F
1183,6038,U
8998,6795,U
5739,3378,U
6877,5302,H
3745,3093,F
1150,8837,U
5954,3407,U
4996,7670,F
2827,9496,F
8580,5544,U
1767,4908,U
4689,2593,F
6257,5084,U
6288,5156,U
7770,8129,H
3986,9299,F
1231,2076,U
1156,2912,F
5088,4984,U
8350,9276,F
6874,6732,F
1787,6581,U
5241,5338,U
3743,1858,F
1950,3055,F
2712,8964,F
4632,7094,H
6955,6374,H
7274,1716,U
1312,2736,U
6573,6714,H
7701,2521,F
4851,7393,U
3682,9382,F
1401,3329,F
5281,2595,U
7322,3736,F
8301,7206,F
2104,3553,U
1010,3865,F
7259,8555,H
3434,6294,U
5349,2846,F
1883,3521,F
8044,2916,F
6474,7844,F
8174,3632,U
3198,4059,U
8135,4176,F
4240,7948,F
1086,4078,F
6955,4973,H
1644,4988,F
1567,3957,F
6624,7407,U
6548,7294,F
612,2039,U
711,5885,U
8825,4236,U
1546,5361,F
1376,1740,U
1019,5066,U
8670,4457,F
833,7184,U
1898,1945,U
2845,6441,U
5492,8965,H
7695,6261,U
2049,4885,F
7117,7149,U
8105,8371,H
6528,8617,F
4170,6378,U
3509,6455,U
892,2479,U
5014,8873,U
6427,2283,U
8542,8987,U
8661,5957,F
837,7987,U
4406,1811,F
8487,7499,H
9054,8091,U
989,4234,U
5875,3501,U
1722,5277,F
2281,4614,F
5534,4915,U
2627,7762,F
5319,6077,F
3749,1693,U
8652,7949,H
6342,3278,U
8062,7597,F
3065,9116,F
3641,2518,U
1843,4161,F
3733,7066,U
4723,2675,U
3405,2005,F
3279,9421,F
5380,6915,H
691,2098,U
6738,3290,U
4065,6566,U
4473,2461,F
7407,3375,F
5401,6906,H
6249,4757,U
6328,3156,U
569,7358,U
2339,4476,F
7202,3620,F
3113,1935,U
1404,6066,U
3861,6843,H
903,6581,U
2583,2198,F
3150,6017,F
6859,3466,F
8156,7860,H
7408,8001,H
2735,8676,U
7160,7487,F
6135,8784,H
3488,1604,U
5309,3365,U
7362,1880,F
7790,3375,F
906,7463,U
5798,7116,F
2858,7184,U
6745,8988,F
2610,8789,H
5321,4917,U
5035,6551,F
1621,9444,U
3257,2517,F
3966,3799,U
4841,2019,U
2799,3666,F
7953,8118,H
707,7028,U
4679,7864,F
4160,4913,F
8080,7746,H
7597,2131,U
1586,7511,F
4511,7828,F
3628,8124,U
6856,9177,H
6621,5766,H
7316,8133,F
6311,8840,H
3789,9142,U
2728,2293,F
4749,6534,U
8019,2276,U
8008,2441,U
2907,6984,U
8425,5357,F
5293,2083,F
1656,3874,U
5429,4227,U
6711,7158,U
7475,5933,F
710,5181,U
6384,4804,U
5340,3784,F
2557,8598,F
2931,2445,F
3385,1924,F
3563,3414,U
8527,8560,F
1314,3413,F
6184,3073,U
5845,6043,H
7923,5698,F
7863,5812,F
2702,5817,U
1853,7818,F
6203,5688,F
6162,3721,U
8639,7581,F
4518,6716,F
4729,4745,F
5420,8095,U
5962,5340,U
9073,7553,F
2506,2665,F
6181,6428,H
7605,9043,F
5313,4586,F
5611,5358,U
5738,6419,U
6708,6723,H
1709,8905,U
8027,6865,U
6088,3821,U
6482,2644,F
6518,3570,U
4446,3928,U
3699,6095,U
6920,2595,F
5114,3851,F
2629,1860,F
6875,4415,F
6174,2246,F
7278,2726,F
2435,4647,F
1130,6412,U
3677,8889,F
5112,4627,F
9008,6229,F
3060,5910,F
2709,8159,H
4519,4566,F
4063,5255,U
6429,4951,U
4226,4072,U
2520,2220,F
1925,7432,F
2701,7118,U
8365,1891,U
3289,2217,F
8107,2602,F
6938,6564,F
4296,6712,H
7538,7522,U
2918,8297,H
7950,6485,F
5516,8475,F
730,2072,U
5074,3869,U
4823,7771,F
2992,7156,U
4881,2404,U
4734,7687,F
4440,6473,U
1320,9400,F
1140,2431,U
2395,8607,H
7980,9287,U
6460,7863,U
8030,9193,H
4988,4365,U
6369,7686,F
5787,3660,U
6892,2648,F
672,2554,U
6075,4897,U
4271,7922,H
8545,5928,F
2195,4461,F
6474,7264,F
8298,4298,F
8484,6706,F
5673,5456,U
4028,3505,U
3817,4213,U
4441,3247,U
3505,5754,U
4916,7638,F
1278,7900,F
6152,8901,H
1960,5654,F
5150,1616,U
7207,7340,U
5656,3536,U
3959,9304,F
4047,6626,F
5039,7305,H
5693,6469,H
6999,7647,F
5111,8614,F
6276,5221,U
5668,7225,H
6572,7956,U
3786,4381,U
6070,2177,U
1127,5598,U
2050,7532,U
1636,5613,U
5734,2956,U
3604,7109,F
5403,2845,F
1843,2097,F
8193,4582,F
3355,6609,U
7695,1847,F
5496,2886,F
2586,6366,U
7171,2135,U
6994,6062,H
1550,9219,F
2789,8554,F
3614,5183,F
6303,2841,U
2755,4280,F
4909,2538,U
3853,4973,F
8870,7363,H
7010,3423,U
7024,4851,U
4678,9291,U
588,8547,U
4746,7405,H
6493,5160,U
3561,7671,F
4063,1648,U
3053,9407,F
854,2426,U
5613,5280,U
1405,4630,F
3059,2426,F
9249,7511,U
8835,6252,F
7183,5903,U
1111,8849,F
6827,9463,F
3178,5530,F
2963,4231,F
8101,7866,H
4205,4106,U
3611,7429,F
7124,6081,H
2855,4171,F
4994,2585,F
7398,2384,F
3567,9221,F
4957,4711,F
3993,8870,U
7149,9436,F
6140,9378,F
5092,6194,F
6915,6362,U
8146,9349,H
681,3986,U
8088,9138,H
8081,7713,F
566,8045,U
2534,2794,F
4946,7387,H
2208,3345,F
5873,7859,U
2111,3621,F
6150,5405,U
8195,3529,U
957,5175,U
7721,6899,U
1343,4059,F
2653,8490,F
5977,6672,F
6189,8267,U
3893,5777,U
5739,3216,U
6518,4390,U
3091,8399,F
4763,4946,F
6783,3817,U
8229,3471,F
4239,3872,U
841,8656,F
4288,4266,U
7627,5379,U
4475,6481,U
3371,3975,U
716,9150,U
4343,1839,F
4793,9303,F
5023,6312,F
8881,7605,F
4134,8728,F
5391,8459,U
7623,5021,H
5643,8484,F
3792,6505,U
3742,6566,U
8125,7627,F
1311,7825,F
4918,7427,F
3910,7348,F
1133,1922,U
2651,9411,U
7806,4911,H
4589,5456,U
1516,2044,U
1848,4537,F
1826,6714,U
4794,4994,U
8692,3541,U
1386,8623,U
3427,6052,F
1105,3948,F
2971,6675,U
7923,9317,H
8044,7158,U
6991,5224,H
3254,7284,U
5038,6932,F
4017,6785,F
7347,2152,U
8398,3171,F
6705,8473,H
7515,4054,F
5223,1798,U
9027,7110,F
3823,1637,U
6277,6082,F
2392,2082,F
3716,3932,U
4897,4993,F
4554,2352,F
6014,2763,F
2751,7551,U
7788,3806,F
7397,4217,U
7347,4766,H
5521,2952,F
4825,2130,U
1704,5402,F
3212,2859,F
1995,4622,U
2552,4610,F
2986,7153,U
6254,3555,U
4807,9459,H
4539,1700,F
4297,6096,U
3214,3899,U
5433,8470,U
5445,2687,F
2623,8817,U
6498,4491,U
1547,9024,F
1240,1618,U
7064,4932,H
5891,7390,U
4525,8749,U
8807,7396,H
3875,2986,U
7661,3669,F
7255,4092,F
7163,2694,F
5336,8000,F
2114,6461,U
2541,2341,F
3477,1627,U
956,8126,F
7510,9500,U
2328,3258,U
6368,8417,F
2655,5283,F
665,4156,U
4031,1928,F
5998,1862,U
3600,7420,F
8973,5277,U
7197,2650,F
3695,9375,U
847,1536,U
6608,3870,U
5927,6925,U
7768,6590,F
2103,3414,F
5841,2488,F
6171,5901,F
3951,2696,F
6931,8636,F
5753,5524,U
6823,8889,H
586,7698,U
5415,3491,U
4244,4292,U
2049,3170,F
4375,1768,U
7959,5889,F
653,3051,U
8805,3487,U
2767,6937,U
4713,6355,U
7748,5780,F
4710,7637,U
8440,4669,U
4388,8805,F
8369,6506,F
1091,7225,U
3556,2570,U
1349,9471,U
1498,5555,U
1268,4753,F
4181,4445,U
5832,5812,U
9246,6290,U
8338,8349,F
8317,2224,U
5254,2534,F
4649,6388,U
1502,9227,U
5612,5029,U
2164,7900,F
8431,4037,U
1911,4056,F
6793,4712,U
4097,6184,U
4805,8724,U
8057,2633,F
1984,3141,F
7829,2736,F
8095,8410,U
4061,5399,U
4107,1573,U
6977,6531,F
6762,2579,F
8151,5820,U
6017,8560,F
7689,5876,F
4420,2145,F
8715,4943,F
1477,5125,U
6607,8968,U
8764,3480,U
4488,9150,F
2339,4705,F
3945,4877,F
6569,4089,U
8705,6776,F
8793,7887,H
3125,3357,F
2399,2553,F
1025,4402,F
8133,2269,F
8361,2442,U
1131,3089,U
6450,6538,H
8812,5255,F
6229,3420,U
7979,2887,F
7188,2682,F
3067,5312,F
7589,2539,F
6848,2685,F
7706,3860,F
7113,8919,H
3807,2010,U
7504,8543,H
2886,2847,F
6132,5720,F
3602,6890,U
6123,5315,U
3071,7845,F
4180,4099,U
3246,8064,F
1145,8101,F
865,2601,U
1880,5108,U
4567,4681,F
3868,7247,U
6947,8658,H
7559,7488,U
2194,8355,H
2897,7977,F
4465,3314,U
4638,8581,F
8438,7846,F
5302,7709,H
6945,5772,H
4825,4615,F
8783,5140,U
2754,5574,F
6516,5907,F
6171,4113,U
4549,8764,U
1962,4130,F
6474,2943,F
6765,4668,U
7064,3836,F
4553,9429,F
3330,8136,F
5604,2832,F
6809,3118,F
4322,7163,H
7968,3070,F
5869,3593,U
7265,3046,F
3573,4422,F
1813,5057,U
4347,2245,F
4205,6212,U
1270,1711,U
3685,1816,F
3583,6201,U
7578,4053,F
857,2157,U
2859,5173,F
2887,4043,F
7219,8752,H
8627,6108,F
8430,7133,F
7579,9270,F
1923,4379,F
5490,7064,H
7961,2486,F
2301,1737,F
8172,1761,U
4394,3830,U
8397,6319,F
802,4815,U
8719,8071,H
2801,7623,F
8561,8817,U
1489,5937,U
3600,5670,F
7772,8919,H
1391,6804,U
5652,8586,U
776,7122,U
941,2129,U
8173,2078,U
6857,8176,U
7548,3084,F
2098,3529,F
6129,8727,F
7831,2880,F
3623,6282,U
5966,2736,U
3071,6696,U
2650,4765,F
3124,7959,H
6765,4495,U
4209,3896,U
5211,5116,U
1534,7084,U
3088,4860,F
7982,8413,H
4390,7514,H
8845,4770,F
7875,9484,H
1077,2697,U
6883,4829,U
8269,5423,F
1899,2868,F
4923,2359,F
2513,3120,F
6842,6552,F
1040,4608,F
5948,7921,F
922,1556,U
1405,7605,F
7804,9053,H
942,2797,U
5414,9183,F
4720,1983,U
3070,7085,U
1874,9081,F
2760,3355,F
1026,2597,U
4518,5353,U
